"YY","MM","DD","hh","mm","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","PTDY","TIDE","Date"
2021,12,22,23,15,340,6.2,NA,NA,NA,NA,NA,NA,15,NA,4,8.7,NA,NA,2021-12-22 23:15:00
2021,12,22,22,55,350,5.7,NA,NA,NA,NA,NA,NA,15,NA,4,8.7,NA,NA,2021-12-22 22:55:00
2021,12,22,22,35,350,5.1,NA,NA,NA,NA,NA,NA,15,NA,5,8.7,NA,NA,2021-12-22 22:35:00
2021,12,22,22,15,340,5.1,NA,NA,NA,NA,NA,NA,15,NA,5,8.7,NA,NA,2021-12-22 22:15:00
2021,12,22,21,55,340,4.6,NA,NA,NA,NA,NA,NA,15,NA,4,8.7,NA,NA,2021-12-22 21:55:00
2021,12,22,21,35,340,3.6,NA,NA,NA,NA,NA,NA,15,NA,5,8.7,NA,NA,2021-12-22 21:35:00
2021,12,22,21,15,340,5.1,NA,NA,NA,NA,NA,NA,14,NA,5,8.7,NA,NA,2021-12-22 21:15:00
2021,12,22,20,55,350,4.1,NA,NA,NA,NA,NA,NA,14,NA,5,8.7,NA,NA,2021-12-22 20:55:00
2021,12,22,20,35,350,4.1,NA,NA,NA,NA,NA,NA,14,NA,5,8.7,NA,NA,2021-12-22 20:35:00
2021,12,22,20,15,360,4.1,NA,NA,NA,NA,NA,NA,14,NA,5,8.7,NA,NA,2021-12-22 20:15:00
2021,12,22,19,55,20,4.1,NA,NA,NA,NA,NA,NA,14,NA,5,8.7,NA,NA,2021-12-22 19:55:00
2021,12,22,19,35,10,4.1,NA,NA,NA,NA,NA,NA,14,NA,5,8.7,NA,NA,2021-12-22 19:35:00
2021,12,22,19,15,360,4.6,NA,NA,NA,NA,NA,NA,14,NA,5,8.7,NA,NA,2021-12-22 19:15:00
2021,12,22,18,55,350,4.1,NA,NA,NA,NA,NA,NA,14,NA,6,8.7,NA,NA,2021-12-22 18:55:00
2021,12,22,18,35,10,5.1,NA,NA,NA,NA,NA,NA,14,NA,6,8.7,NA,NA,2021-12-22 18:35:00
2021,12,22,18,15,10,5.1,NA,NA,NA,NA,NA,NA,14,NA,5,8.7,NA,NA,2021-12-22 18:15:00
2021,12,22,17,55,20,5.1,7.7,NA,NA,NA,NA,NA,14,NA,5,8.7,NA,NA,2021-12-22 17:55:00
2021,12,22,17,35,360,6.2,NA,NA,NA,NA,NA,NA,14,NA,5,8.7,NA,NA,2021-12-22 17:35:00
2021,12,22,17,15,360,5.7,8.2,NA,NA,NA,NA,NA,14,NA,5,8.7,NA,NA,2021-12-22 17:15:00
2021,12,22,16,55,20,6.2,NA,NA,NA,NA,NA,NA,14,NA,5,8.7,NA,NA,2021-12-22 16:55:00
2021,12,22,16,35,20,6.2,NA,NA,NA,NA,NA,NA,14,NA,5,8.7,NA,NA,2021-12-22 16:35:00
2021,12,22,16,15,30,8.2,NA,NA,NA,NA,NA,NA,14,NA,4,8.7,NA,NA,2021-12-22 16:15:00
2021,12,22,15,55,30,7.7,NA,NA,NA,NA,NA,NA,14,NA,5,8.7,NA,NA,2021-12-22 15:55:00
2021,12,22,15,35,20,7.2,NA,NA,NA,NA,NA,NA,14,NA,4,8.7,NA,NA,2021-12-22 15:35:00
2021,12,22,15,15,10,7.7,NA,NA,NA,NA,NA,NA,14,NA,5,8.7,NA,NA,2021-12-22 15:15:00
2021,12,22,14,55,20,8.2,NA,NA,NA,NA,NA,NA,13,NA,5,8.7,NA,NA,2021-12-22 14:55:00
2021,12,22,14,35,10,8.8,NA,NA,NA,NA,NA,NA,13,NA,5,8.7,NA,NA,2021-12-22 14:35:00
2021,12,22,14,15,20,7.7,10.8,NA,NA,NA,NA,NA,13,NA,6,8.7,NA,NA,2021-12-22 14:15:00
2021,12,22,13,55,10,8.8,NA,NA,NA,NA,NA,NA,13,NA,6,8.7,NA,NA,2021-12-22 13:55:00
2021,12,22,13,35,10,9.3,NA,NA,NA,NA,NA,NA,13,NA,6,8.7,NA,NA,2021-12-22 13:35:00
2021,12,22,13,15,10,9.3,NA,NA,NA,NA,NA,NA,13,NA,5,8.7,NA,NA,2021-12-22 13:15:00
2021,12,22,12,55,10,8.8,NA,NA,NA,NA,NA,NA,13,NA,5,8.7,NA,NA,2021-12-22 12:55:00
2021,12,22,12,35,10,9.8,NA,NA,NA,NA,NA,NA,13,NA,6,8.7,NA,NA,2021-12-22 12:35:00
2021,12,22,12,15,10,9.3,NA,NA,NA,NA,NA,NA,13,NA,5,8.7,NA,NA,2021-12-22 12:15:00
2021,12,22,11,55,350,8.8,NA,NA,NA,NA,NA,NA,13,NA,6,8.7,NA,NA,2021-12-22 11:55:00
2021,12,22,11,35,360,7.7,NA,NA,NA,NA,NA,NA,13,NA,6,8.7,NA,NA,2021-12-22 11:35:00
2021,12,22,11,15,360,7.2,NA,NA,NA,NA,NA,NA,13,NA,6,8.7,NA,NA,2021-12-22 11:15:00
2021,12,22,10,55,360,7.2,NA,NA,NA,NA,NA,NA,13,NA,5,8.7,NA,NA,2021-12-22 10:55:00
2021,12,22,10,35,340,6.7,NA,NA,NA,NA,NA,NA,13,NA,6,8.7,NA,NA,2021-12-22 10:35:00
2021,12,22,10,15,10,7.2,NA,NA,NA,NA,NA,NA,13,NA,6,8.7,NA,NA,2021-12-22 10:15:00
2021,12,22,9,55,10,6.7,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 09:55:00
2021,12,22,9,35,340,5.7,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 09:35:00
2021,12,22,9,15,340,6.2,8.8,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 09:15:00
2021,12,22,8,55,350,7.2,9.8,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 08:55:00
2021,12,22,8,35,350,7.7,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 08:35:00
2021,12,22,8,15,360,8.8,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 08:15:00
2021,12,22,7,55,360,7.7,10.3,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 07:55:00
2021,12,22,7,35,20,8.2,NA,NA,NA,NA,NA,NA,13,NA,7,8.7,NA,NA,2021-12-22 07:35:00
2021,12,22,7,15,10,7.7,NA,NA,NA,NA,NA,NA,13,NA,7,8.7,NA,NA,2021-12-22 07:15:00
2021,12,22,6,55,350,7.2,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 06:55:00
2021,12,22,6,35,350,7.2,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 06:35:00
2021,12,22,6,15,10,7.2,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 06:15:00
2021,12,22,5,55,350,8.2,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 05:55:00
2021,12,22,5,35,350,7.7,10.3,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 05:35:00
2021,12,22,5,15,10,8.2,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 05:15:00
2021,12,22,4,55,350,8.2,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 04:55:00
2021,12,22,4,35,360,7.7,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 04:35:00
2021,12,22,4,15,360,7.7,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 04:15:00
2021,12,22,3,55,20,8.8,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 03:55:00
2021,12,22,3,35,10,8.8,11.3,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 03:35:00
2021,12,22,3,15,10,9.8,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 03:15:00
2021,12,22,2,55,350,9.3,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 02:55:00
2021,12,22,2,35,350,7.2,10.3,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 02:35:00
2021,12,22,2,15,360,6.7,9.8,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 02:15:00
2021,12,22,1,55,350,8.8,NA,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-22 01:55:00
2021,12,22,1,35,360,10.3,13.4,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 01:35:00
2021,12,22,1,15,10,9.3,13.9,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-22 01:15:00
2021,12,22,0,55,350,9.8,NA,NA,NA,NA,NA,NA,13,NA,8,8.7,NA,NA,2021-12-22 00:55:00
2021,12,22,0,35,360,9.3,15.4,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-22 00:35:00
2021,12,22,0,15,350,9.8,NA,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-22 00:15:00
2021,12,21,23,55,360,8.8,11.8,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 23:55:00
2021,12,21,23,35,360,7.7,11.8,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 23:35:00
2021,12,21,23,15,340,8.2,12.4,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 23:15:00
2021,12,21,22,55,350,9.3,NA,NA,NA,NA,NA,NA,12,NA,8,NA,NA,NA,2021-12-21 22:55:00
2021,12,21,22,35,350,9.8,NA,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 22:35:00
2021,12,21,22,15,350,9.8,13.4,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 22:15:00
2021,12,21,21,55,350,8.8,NA,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 21:55:00
2021,12,21,21,35,330,7.2,10.8,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 21:35:00
2021,12,21,21,15,340,8.8,NA,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 21:15:00
2021,12,21,20,55,360,6.7,9.3,NA,NA,NA,NA,NA,11,NA,8,8.7,NA,NA,2021-12-21 20:55:00
2021,12,21,20,35,340,5.1,9.3,NA,NA,NA,NA,NA,11,NA,8,8.7,NA,NA,2021-12-21 20:35:00
2021,12,21,20,15,340,8.2,NA,NA,NA,NA,NA,NA,11,NA,8,8.7,NA,NA,2021-12-21 20:15:00
2021,12,21,19,55,340,8.2,NA,NA,NA,NA,NA,NA,11,NA,8,8.7,NA,NA,2021-12-21 19:55:00
2021,12,21,19,35,350,9.3,NA,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 19:35:00
2021,12,21,19,15,330,9.3,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-21 19:15:00
2021,12,21,18,55,320,7.7,10.8,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 18:55:00
2021,12,21,18,35,330,7.2,NA,NA,NA,NA,NA,NA,12,NA,7,8.7,NA,NA,2021-12-21 18:35:00
2021,12,21,18,15,340,8.2,NA,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 18:15:00
2021,12,21,17,55,340,7.7,NA,NA,NA,NA,NA,NA,12,NA,9,8.7,NA,NA,2021-12-21 17:55:00
2021,12,21,17,35,330,8.8,NA,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 17:35:00
2021,12,21,17,15,340,8.8,NA,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 17:15:00
2021,12,21,16,55,340,8.8,NA,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 16:55:00
2021,12,21,16,35,340,8.8,NA,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 16:35:00
2021,12,21,16,15,350,8.2,NA,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2021-12-21 16:15:00
2021,12,21,15,55,350,9.3,NA,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2021-12-21 15:55:00
2021,12,21,15,35,360,8.8,NA,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2021-12-21 15:35:00
2021,12,21,15,15,350,7.7,NA,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2021-12-21 15:15:00
2021,12,21,14,55,10,7.2,NA,NA,NA,NA,NA,NA,12,NA,9,8.7,NA,NA,2021-12-21 14:55:00
2021,12,21,14,35,350,8.2,NA,NA,NA,NA,NA,NA,12,NA,8,8.7,NA,NA,2021-12-21 14:35:00
2021,12,21,14,15,350,9.3,NA,NA,NA,NA,NA,NA,12,NA,10,8.7,NA,NA,2021-12-21 14:15:00
2021,12,21,13,55,350,8.2,12.9,NA,NA,NA,NA,NA,12,NA,10,8.7,NA,NA,2021-12-21 13:55:00
2021,12,21,13,35,360,8.2,NA,NA,NA,NA,NA,NA,12,NA,9,8.7,NA,NA,2021-12-21 13:35:00
2021,12,21,13,15,360,8.8,NA,NA,NA,NA,NA,NA,12,NA,10,7,NA,NA,2021-12-21 13:15:00
2021,12,21,12,55,360,9.8,NA,NA,NA,NA,NA,NA,12,NA,10,8.7,NA,NA,2021-12-21 12:55:00
2021,12,21,12,35,360,9.8,NA,NA,NA,NA,NA,NA,12,NA,10,7,NA,NA,2021-12-21 12:35:00
2021,12,21,12,15,10,10.3,NA,NA,NA,NA,NA,NA,12,NA,11,4.3,NA,NA,2021-12-21 12:15:00
2021,12,21,11,55,360,9.8,NA,NA,NA,NA,NA,NA,12,NA,10,3.5,NA,NA,2021-12-21 11:55:00
2021,12,21,11,35,10,9.3,NA,NA,NA,NA,NA,NA,12,NA,10,4.3,NA,NA,2021-12-21 11:35:00
2021,12,21,11,15,360,9.8,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-21 11:15:00
2021,12,21,10,55,10,7.7,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-21 10:55:00
2021,12,21,10,35,10,9.8,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-21 10:35:00
2021,12,21,10,15,10,9.3,13.4,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-21 10:15:00
2021,12,21,9,55,10,10.3,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-21 09:55:00
2021,12,21,9,35,10,9.8,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-21 09:35:00
2021,12,21,9,15,20,8.8,11.8,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-21 09:15:00
2021,12,21,8,55,10,9.3,11.8,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-21 08:55:00
2021,12,21,8,35,30,10.3,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-21 08:35:00
2021,12,21,8,15,30,9.8,12.4,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-21 08:15:00
2021,12,21,7,55,30,10.8,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-21 07:55:00
2021,12,21,7,35,10,9.3,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-21 07:35:00
2021,12,21,7,15,30,11.3,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-21 07:15:00
2021,12,21,6,55,20,11.3,NA,NA,NA,NA,NA,NA,13,NA,10,7.8,NA,NA,2021-12-21 06:55:00
2021,12,21,6,35,30,10.8,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-21 06:35:00
2021,12,21,6,15,20,11.3,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-21 06:15:00
2021,12,21,5,55,10,11.8,NA,NA,NA,NA,NA,NA,13,NA,11,8.7,NA,NA,2021-12-21 05:55:00
2021,12,21,5,35,30,11.8,NA,NA,NA,NA,NA,NA,13,NA,11,8.7,NA,NA,2021-12-21 05:35:00
2021,12,21,5,15,30,10.8,NA,NA,NA,NA,NA,NA,14,NA,12,8.7,NA,NA,2021-12-21 05:15:00
2021,12,21,4,55,30,10.8,NA,NA,NA,NA,NA,NA,14,NA,12,8.7,NA,NA,2021-12-21 04:55:00
2021,12,21,4,35,20,10.8,NA,NA,NA,NA,NA,NA,14,NA,12,8.7,NA,NA,2021-12-21 04:35:00
2021,12,21,4,15,20,10.8,NA,NA,NA,NA,NA,NA,14,NA,12,5.2,NA,NA,2021-12-21 04:15:00
2021,12,21,3,55,20,10.8,NA,NA,NA,NA,NA,NA,14,NA,12,8.7,NA,NA,2021-12-21 03:55:00
2021,12,21,3,35,20,10.3,NA,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2021-12-21 03:35:00
2021,12,21,3,15,30,10.3,NA,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2021-12-21 03:15:00
2021,12,21,2,55,30,9.8,NA,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2021-12-21 02:55:00
2021,12,21,2,35,40,9.8,NA,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2021-12-21 02:35:00
2021,12,21,2,15,40,10.8,NA,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2021-12-21 02:15:00
2021,12,21,1,55,40,10.3,NA,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2021-12-21 01:55:00
2021,12,21,1,35,50,10.8,NA,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2021-12-21 01:35:00
2021,12,21,1,15,50,10.8,NA,NA,NA,NA,NA,NA,16,NA,12,8.7,NA,NA,2021-12-21 01:15:00
2021,12,21,0,55,50,10.3,NA,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2021-12-21 00:55:00
2021,12,21,0,35,70,9.3,NA,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2021-12-21 00:35:00
2021,12,21,0,15,60,9.3,NA,NA,NA,NA,NA,NA,16,NA,12,8.7,NA,NA,2021-12-21 00:15:00
2021,12,20,23,55,60,8.2,NA,NA,NA,NA,NA,NA,16,NA,12,8.7,NA,NA,2021-12-20 23:55:00
2021,12,20,23,35,70,9.8,NA,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2021-12-20 23:35:00
2021,12,20,23,15,70,9.3,NA,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2021-12-20 23:15:00
2021,12,20,22,55,70,8.8,NA,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2021-12-20 22:55:00
2021,12,20,22,35,70,7.7,NA,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2021-12-20 22:35:00
2021,12,20,22,15,50,7.7,NA,NA,NA,NA,NA,NA,16,NA,10,8.7,NA,NA,2021-12-20 22:15:00
2021,12,20,21,55,60,7.7,NA,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2021-12-20 21:55:00
2021,12,20,21,35,70,8.2,NA,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2021-12-20 21:35:00
2021,12,20,21,15,70,8.2,NA,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2021-12-20 21:15:00
2021,12,20,20,55,70,6.7,NA,NA,NA,NA,NA,NA,15,NA,10,8.7,NA,NA,2021-12-20 20:55:00
2021,12,20,20,35,70,7.2,NA,NA,NA,NA,NA,NA,15,NA,10,8.7,NA,NA,2021-12-20 20:35:00
2021,12,20,20,15,50,6.2,NA,NA,NA,NA,NA,NA,15,NA,9,8.7,NA,NA,2021-12-20 20:15:00
2021,12,20,19,55,60,4.6,NA,NA,NA,NA,NA,NA,15,NA,9,8.7,NA,NA,2021-12-20 19:55:00
2021,12,20,19,35,60,4.6,NA,NA,NA,NA,NA,NA,15,NA,9,8.7,NA,NA,2021-12-20 19:35:00
2021,12,20,19,15,70,4.6,NA,NA,NA,NA,NA,NA,15,NA,10,8.7,NA,NA,2021-12-20 19:15:00
2021,12,20,18,55,NA,2.6,5.7,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2021-12-20 18:55:00
2021,12,20,18,35,110,3.1,NA,NA,NA,NA,NA,NA,15,NA,10,8.7,NA,NA,2021-12-20 18:35:00
2021,12,20,18,15,110,3.6,NA,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2021-12-20 18:15:00
2021,12,20,17,55,110,4.6,NA,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2021-12-20 17:55:00
2021,12,20,17,35,NA,3.1,5.7,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2021-12-20 17:35:00
2021,12,20,17,15,NA,2.6,7.2,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2021-12-20 17:15:00
2021,12,20,16,55,80,3.6,7.2,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2021-12-20 16:55:00
2021,12,20,16,35,80,5.7,8.2,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2021-12-20 16:35:00
2021,12,20,16,15,80,5.7,8.8,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2021-12-20 16:15:00
2021,12,20,15,55,70,7.2,NA,NA,NA,NA,NA,NA,14,NA,11,8.7,NA,NA,2021-12-20 15:55:00
2021,12,20,15,35,70,6.7,NA,NA,NA,NA,NA,NA,14,NA,11,8.7,NA,NA,2021-12-20 15:35:00
2021,12,20,15,15,70,6.2,8.8,NA,NA,NA,NA,NA,14,NA,11,8.7,NA,NA,2021-12-20 15:15:00
2021,12,20,14,55,70,7.7,NA,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 14:55:00
2021,12,20,14,35,70,7.7,NA,NA,NA,NA,NA,NA,14,NA,11,8.7,NA,NA,2021-12-20 14:35:00
2021,12,20,14,15,70,8.2,NA,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 14:15:00
2021,12,20,13,55,70,7.7,10.3,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 13:55:00
2021,12,20,13,35,80,7.7,11.8,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 13:35:00
2021,12,20,13,15,70,8.2,11.3,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 13:15:00
2021,12,20,12,55,80,8.2,12.4,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 12:55:00
2021,12,20,12,35,70,9.3,11.8,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 12:35:00
2021,12,20,12,15,70,9.8,NA,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 12:15:00
2021,12,20,11,55,60,9.3,13.9,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 11:55:00
2021,12,20,11,35,70,10.3,NA,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 11:35:00
2021,12,20,11,15,70,9.8,NA,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 11:15:00
2021,12,20,10,55,70,8.8,NA,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 10:55:00
2021,12,20,10,35,60,7.7,11.8,NA,NA,NA,NA,NA,14,NA,9,8.7,NA,NA,2021-12-20 10:35:00
2021,12,20,10,15,70,7.2,9.8,NA,NA,NA,NA,NA,14,NA,9,8.7,NA,NA,2021-12-20 10:15:00
2021,12,20,9,55,70,6.7,NA,NA,NA,NA,NA,NA,14,NA,9,8.7,NA,NA,2021-12-20 09:55:00
2021,12,20,9,35,60,9.3,NA,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 09:35:00
2021,12,20,9,0,60,7.7,NA,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 09:00:00
2021,12,20,8,55,60,6.2,9.8,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 08:55:00
2021,12,20,8,35,70,8.8,NA,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2021-12-20 08:35:00
2021,12,20,8,15,60,8.8,12.4,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2021-12-20 08:15:00
2021,12,20,7,55,60,9.3,11.8,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2021-12-20 07:55:00
2021,12,20,7,35,60,9.3,NA,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2021-12-20 07:35:00
2021,12,20,7,15,60,9.8,NA,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2021-12-20 07:15:00
2021,12,20,6,55,60,8.8,NA,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2021-12-20 06:55:00
2021,12,20,6,35,40,8.2,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-20 06:35:00
2021,12,20,6,15,40,8.2,10.8,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2021-12-20 06:15:00
2021,12,20,5,55,40,8.2,11.8,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2021-12-20 05:55:00
2021,12,20,5,35,40,9.8,NA,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2021-12-20 05:35:00
2021,12,20,5,15,50,9.3,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-20 05:15:00
2021,12,20,4,55,50,8.2,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-20 04:55:00
2021,12,20,4,35,40,8.2,NA,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2021-12-20 04:35:00
2021,12,20,4,15,30,9.8,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-20 04:15:00
2021,12,20,3,55,40,9.3,11.8,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-20 03:55:00
2021,12,20,3,35,40,9.8,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2021-12-20 03:35:00
2021,12,20,3,15,40,9.3,12.4,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 03:15:00
2021,12,20,2,55,40,10.8,NA,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 02:55:00
2021,12,20,2,35,40,10.8,NA,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2021-12-20 02:35:00
2021,12,20,2,15,30,10.8,NA,NA,NA,NA,NA,NA,14,NA,11,8.7,NA,NA,2021-12-20 02:15:00
2021,12,20,1,55,30,10.3,13.9,NA,NA,NA,NA,NA,14,NA,11,8.7,NA,NA,2021-12-20 01:55:00
2021,12,20,1,35,30,9.8,12.4,NA,NA,NA,NA,NA,14,NA,12,8.7,NA,NA,2021-12-20 01:35:00
2021,12,20,1,15,40,10.8,14.4,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2021-12-20 01:15:00
2021,12,20,0,55,30,10.8,NA,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2021-12-20 00:55:00
2021,12,20,0,35,50,11.3,NA,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2021-12-20 00:35:00
