"YY","MM","DD","hh","mm","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","PTDY","TIDE","Date"
2021,12,10,3,35,200,9.3,NA,NA,NA,NA,NA,NA,23,NA,23,7.8,NA,NA,2021-12-10 03:35:00
2021,12,10,3,15,210,9.3,NA,NA,NA,NA,NA,NA,23,NA,23,7.8,NA,NA,2021-12-10 03:15:00
2021,12,10,2,55,200,8.8,NA,NA,NA,NA,NA,NA,23,NA,23,6.1,NA,NA,2021-12-10 02:55:00
2021,12,10,2,35,200,9.3,NA,NA,NA,NA,NA,NA,24,NA,23,4.3,NA,NA,2021-12-10 02:35:00
2021,12,10,2,15,200,9.8,NA,NA,NA,NA,NA,NA,24,NA,23,7.8,NA,NA,2021-12-10 02:15:00
2021,12,10,1,55,200,9.8,NA,NA,NA,NA,NA,NA,24,NA,23,8.7,NA,NA,2021-12-10 01:55:00
2021,12,10,1,35,190,9.3,NA,NA,NA,NA,NA,NA,24,NA,23,8.7,NA,NA,2021-12-10 01:35:00
2021,12,10,1,15,190,8.2,NA,NA,NA,NA,NA,NA,24,NA,23,8.7,NA,NA,2021-12-10 01:15:00
2021,12,10,0,55,200,8.2,NA,NA,NA,NA,NA,NA,24,NA,23,8.7,NA,NA,2021-12-10 00:55:00
2021,12,10,0,35,200,8.2,10.8,NA,NA,NA,NA,NA,24,NA,23,8.7,NA,NA,2021-12-10 00:35:00
2021,12,10,0,15,190,9.3,NA,NA,NA,NA,NA,NA,24,NA,23,8.7,NA,NA,2021-12-10 00:15:00
2021,12,9,23,55,200,7.2,NA,NA,NA,NA,NA,NA,24,NA,23,8.7,NA,NA,2021-12-09 23:55:00
2021,12,9,23,35,190,8.8,NA,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-09 23:35:00
2021,12,9,23,15,200,9.3,NA,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-09 23:15:00
2021,12,9,22,55,200,9.3,NA,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-09 22:55:00
2021,12,9,22,35,200,8.8,NA,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-09 22:35:00
2021,12,9,22,15,200,7.7,NA,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-09 22:15:00
2021,12,9,21,55,200,8.2,NA,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-09 21:55:00
2021,12,9,21,35,200,8.2,NA,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-09 21:35:00
2021,12,9,21,15,200,8.8,NA,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-09 21:15:00
2021,12,9,20,55,200,8.2,NA,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-09 20:55:00
2021,12,9,20,35,NA,3.1,5.7,NA,NA,NA,NA,NA,24,NA,23,3.5,NA,NA,2021-12-09 20:35:00
2021,12,9,20,15,190,3.6,6.7,NA,NA,NA,NA,NA,23,NA,23,5.2,NA,NA,2021-12-09 20:15:00
2021,12,9,19,55,170,4.6,7.2,NA,NA,NA,NA,NA,23,NA,22,5.2,NA,NA,2021-12-09 19:55:00
2021,12,9,19,35,170,4.6,8.2,NA,NA,NA,NA,NA,23,NA,22,4.3,NA,NA,2021-12-09 19:35:00
2021,12,9,19,15,170,4.1,NA,NA,NA,NA,NA,NA,23,NA,22,6.1,NA,NA,2021-12-09 19:15:00
2021,12,9,18,55,180,4.1,6.7,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-09 18:55:00
2021,12,9,18,35,180,3.6,NA,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-09 18:35:00
2021,12,9,18,15,180,4.6,7.2,NA,NA,NA,NA,NA,23,NA,22,7,NA,NA,2021-12-09 18:15:00
2021,12,9,17,55,170,4.6,NA,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-09 17:55:00
2021,12,9,17,35,160,4.6,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-09 17:35:00
2021,12,9,17,15,160,4.1,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-09 17:15:00
2021,12,9,16,55,180,4.1,NA,NA,NA,NA,NA,NA,24,NA,22,7.8,NA,NA,2021-12-09 16:55:00
2021,12,9,16,35,170,4.6,NA,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-09 16:35:00
2021,12,9,16,15,160,4.6,NA,NA,NA,NA,NA,NA,23,NA,22,7,NA,NA,2021-12-09 16:15:00
2021,12,9,15,55,150,5.7,NA,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-09 15:55:00
2021,12,9,15,35,150,5.1,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-09 15:35:00
2021,12,9,15,15,150,5.7,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-09 15:15:00
2021,12,9,14,55,150,6.7,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-09 14:55:00
2021,12,9,14,35,150,7.2,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-09 14:35:00
2021,12,9,14,15,150,6.2,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-09 14:15:00
2021,12,9,13,55,140,5.7,NA,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-09 13:55:00
2021,12,9,13,35,140,4.6,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-09 13:35:00
2021,12,9,13,15,140,5.1,NA,NA,NA,NA,NA,NA,22,NA,21,8.7,NA,NA,2021-12-09 13:15:00
2021,12,9,12,55,140,4.6,NA,NA,NA,NA,NA,NA,22,NA,21,8.7,NA,NA,2021-12-09 12:55:00
2021,12,9,12,35,140,6.2,NA,NA,NA,NA,NA,NA,22,NA,21,8.7,NA,NA,2021-12-09 12:35:00
2021,12,9,12,15,140,6.7,NA,NA,NA,NA,NA,NA,22,NA,21,8.7,NA,NA,2021-12-09 12:15:00
2021,12,9,11,55,130,6.7,NA,NA,NA,NA,NA,NA,22,NA,21,8.7,NA,NA,2021-12-09 11:55:00
2021,12,9,11,35,130,6.2,NA,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-09 11:35:00
2021,12,9,11,15,130,6.2,NA,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-09 11:15:00
2021,12,9,10,55,120,6.2,NA,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-09 10:55:00
2021,12,9,10,35,110,5.7,NA,NA,NA,NA,NA,NA,21,NA,20,8.7,NA,NA,2021-12-09 10:35:00
2021,12,9,10,15,100,5.7,NA,NA,NA,NA,NA,NA,21,NA,20,8.7,NA,NA,2021-12-09 10:15:00
2021,12,9,9,55,110,5.1,NA,NA,NA,NA,NA,NA,21,NA,20,8.7,NA,NA,2021-12-09 09:55:00
2021,12,9,9,35,90,6.2,NA,NA,NA,NA,NA,NA,21,NA,20,8.7,NA,NA,2021-12-09 09:35:00
2021,12,9,9,15,100,5.7,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 09:15:00
2021,12,9,8,55,90,5.7,NA,NA,NA,NA,NA,NA,21,NA,20,8.7,NA,NA,2021-12-09 08:55:00
2021,12,9,8,35,90,5.7,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 08:35:00
2021,12,9,8,15,100,5.1,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 08:15:00
2021,12,9,7,55,70,4.6,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 07:55:00
2021,12,9,7,35,60,5.1,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 07:35:00
2021,12,9,7,15,60,5.1,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 07:15:00
2021,12,9,6,55,60,5.1,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 06:55:00
2021,12,9,6,35,60,4.6,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 06:35:00
2021,12,9,6,15,60,4.1,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 06:15:00
2021,12,9,5,55,60,4.6,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 05:55:00
2021,12,9,5,35,60,4.6,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 05:35:00
2021,12,9,5,15,60,4.1,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 05:15:00
2021,12,9,4,55,60,4.1,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 04:55:00
2021,12,9,4,35,50,5.1,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 04:35:00
2021,12,9,4,15,50,4.1,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 04:15:00
2021,12,9,3,55,50,3.6,6.2,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 03:55:00
2021,12,9,3,35,30,4.6,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 03:35:00
2021,12,9,3,15,20,5.1,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 03:15:00
2021,12,9,2,55,50,2.6,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 02:55:00
2021,12,9,2,35,30,4.1,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 02:35:00
2021,12,9,2,15,60,3.6,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 02:15:00
2021,12,9,1,55,90,3.1,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 01:55:00
2021,12,9,1,35,110,3.6,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-09 01:35:00
2021,12,9,1,15,90,4.1,NA,NA,NA,NA,NA,NA,20,NA,19,8.7,NA,NA,2021-12-09 01:15:00
2021,12,9,0,55,100,4.6,NA,NA,NA,NA,NA,NA,20,NA,18,8.7,NA,NA,2021-12-09 00:55:00
2021,12,9,0,35,60,4.6,NA,NA,NA,NA,NA,NA,20,NA,18,8.7,NA,NA,2021-12-09 00:35:00
2021,12,9,0,15,50,4.6,NA,NA,NA,NA,NA,NA,20,NA,18,8.7,NA,NA,2021-12-09 00:15:00
2021,12,8,23,55,30,7.2,NA,NA,NA,NA,NA,NA,20,NA,18,8.7,NA,NA,2021-12-08 23:55:00
2021,12,8,23,35,30,7.2,NA,NA,NA,NA,NA,NA,20,NA,18,8.7,NA,NA,2021-12-08 23:35:00
2021,12,8,23,15,20,9.3,NA,NA,NA,NA,NA,NA,20,NA,19,8.7,NA,NA,2021-12-08 23:15:00
2021,12,8,22,55,30,7.2,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-08 22:55:00
2021,12,8,22,35,20,8.2,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-08 22:35:00
2021,12,8,22,15,30,7.7,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-08 22:15:00
2021,12,8,21,55,30,7.2,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-08 21:55:00
2021,12,8,21,35,10,4.6,9.3,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-08 21:35:00
2021,12,8,21,15,20,7.2,NA,NA,NA,NA,NA,NA,21,NA,20,8.7,NA,NA,2021-12-08 21:15:00
2021,12,8,20,55,360,4.1,8.8,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-08 20:55:00
2021,12,8,20,35,NA,2.1,NA,NA,NA,NA,NA,NA,23,NA,20,8.7,NA,NA,2021-12-08 20:35:00
2021,12,8,20,15,0,NA,6.7,NA,NA,NA,NA,NA,24,NA,21,8.7,NA,NA,2021-12-08 20:15:00
2021,12,8,19,55,290,3.1,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-08 19:55:00
2021,12,8,19,35,NA,2.1,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-08 19:35:00
2021,12,8,19,15,NA,2.6,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-08 19:15:00
2021,12,8,18,55,290,3.1,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-08 18:55:00
2021,12,8,18,35,290,3.6,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-08 18:35:00
2021,12,8,18,15,NA,1.5,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-08 18:15:00
2021,12,8,17,55,300,2.6,NA,NA,NA,NA,NA,NA,26,NA,22,8.7,NA,NA,2021-12-08 17:55:00
2021,12,8,17,35,NA,2.1,NA,NA,NA,NA,NA,NA,26,NA,22,8.7,NA,NA,2021-12-08 17:35:00
2021,12,8,17,15,NA,1.5,NA,NA,NA,NA,NA,NA,26,NA,22,8.7,NA,NA,2021-12-08 17:15:00
2021,12,8,16,55,NA,1.5,NA,NA,NA,NA,NA,NA,26,NA,22,8.7,NA,NA,2021-12-08 16:55:00
2021,12,8,16,35,NA,2.6,NA,NA,NA,NA,NA,NA,26,NA,22,8.7,NA,NA,2021-12-08 16:35:00
2021,12,8,16,15,NA,2.1,NA,NA,NA,NA,NA,NA,26,NA,22,8.7,NA,NA,2021-12-08 16:15:00
2021,12,8,15,55,NA,2.1,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-08 15:55:00
2021,12,8,15,35,280,2.6,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-08 15:35:00
2021,12,8,15,15,NA,2.6,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-08 15:15:00
2021,12,8,14,55,280,3.6,NA,NA,NA,NA,NA,NA,25,NA,21,8.7,NA,NA,2021-12-08 14:55:00
2021,12,8,14,35,NA,2.6,5.1,NA,NA,NA,NA,NA,26,NA,22,8.7,NA,NA,2021-12-08 14:35:00
2021,12,8,14,15,290,3.6,6.7,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-08 14:15:00
2021,12,8,13,55,270,4.6,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-08 13:55:00
2021,12,8,13,35,NA,1.5,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-08 13:35:00
2021,12,8,13,15,NA,2.6,NA,NA,NA,NA,NA,NA,24,NA,22,7.8,NA,NA,2021-12-08 13:15:00
2021,12,8,12,55,NA,2.1,NA,NA,NA,NA,NA,NA,24,NA,22,7.8,NA,NA,2021-12-08 12:55:00
2021,12,8,12,35,NA,0,NA,NA,NA,NA,NA,NA,23,NA,22,5.2,NA,NA,2021-12-08 12:35:00
2021,12,8,12,15,NA,0,NA,NA,NA,NA,NA,NA,23,NA,22,5.2,NA,NA,2021-12-08 12:15:00
2021,12,8,11,55,NA,1.5,6.7,NA,NA,NA,NA,NA,23,NA,21,7.8,NA,NA,2021-12-08 11:55:00
2021,12,8,11,35,210,8.2,NA,NA,NA,NA,NA,NA,23,NA,21,4.3,NA,NA,2021-12-08 11:35:00
2021,12,8,11,15,210,6.2,NA,NA,NA,NA,NA,NA,22,NA,21,3.5,NA,NA,2021-12-08 11:15:00
2021,12,8,10,55,210,6.7,10.3,NA,NA,NA,NA,NA,23,NA,22,1.5,NA,NA,2021-12-08 10:55:00
2021,12,8,10,35,160,3.6,NA,NA,NA,NA,NA,NA,23,NA,22,4.3,NA,NA,2021-12-08 10:35:00
2021,12,8,10,15,150,3.6,NA,NA,NA,NA,NA,NA,23,NA,22,5.2,NA,NA,2021-12-08 10:15:00
2021,12,8,9,55,180,3.1,NA,NA,NA,NA,NA,NA,23,NA,22,7,NA,NA,2021-12-08 09:55:00
2021,12,8,9,35,160,4.1,NA,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-08 09:35:00
2021,12,8,9,15,160,3.6,NA,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-08 09:15:00
2021,12,8,8,55,170,3.6,NA,NA,NA,NA,NA,NA,23,NA,21,7.8,NA,NA,2021-12-08 08:55:00
2021,12,8,8,35,180,3.6,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-08 08:35:00
2021,12,8,8,15,190,3.6,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-08 08:15:00
2021,12,8,7,55,180,3.6,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-08 07:55:00
2021,12,8,7,35,180,4.1,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-08 07:35:00
2021,12,8,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-08 07:15:00
2021,12,8,6,55,160,3.6,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-08 06:55:00
2021,12,8,6,35,190,6.2,NA,NA,NA,NA,NA,NA,23,NA,20,8.7,NA,NA,2021-12-08 06:35:00
2021,12,8,6,15,200,3.6,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-08 06:15:00
2021,12,8,5,55,180,4.6,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-08 05:55:00
2021,12,8,5,35,190,5.1,NA,NA,NA,NA,NA,NA,23,NA,22,6.1,NA,NA,2021-12-08 05:35:00
2021,12,8,5,15,200,5.1,NA,NA,NA,NA,NA,NA,23,NA,22,7,NA,NA,2021-12-08 05:15:00
2021,12,8,4,55,180,4.1,NA,NA,NA,NA,NA,NA,23,NA,22,4.3,NA,NA,2021-12-08 04:55:00
2021,12,8,4,35,190,5.7,NA,NA,NA,NA,NA,NA,23,NA,22,4.3,NA,NA,2021-12-08 04:35:00
2021,12,8,4,15,190,6.2,NA,NA,NA,NA,NA,NA,23,NA,22,4.3,NA,NA,2021-12-08 04:15:00
2021,12,8,3,55,180,4.6,NA,NA,NA,NA,NA,NA,23,NA,22,3.5,NA,NA,2021-12-08 03:55:00
2021,12,8,3,35,200,6.2,NA,NA,NA,NA,NA,NA,23,NA,22,3.5,NA,NA,2021-12-08 03:35:00
2021,12,8,3,15,200,6.7,NA,NA,NA,NA,NA,NA,23,NA,22,4.3,NA,NA,2021-12-08 03:15:00
2021,12,8,2,55,190,6.2,NA,NA,NA,NA,NA,NA,23,NA,22,3.5,NA,NA,2021-12-08 02:55:00
2021,12,8,2,35,190,3.6,6.7,NA,NA,NA,NA,NA,23,NA,22,4.3,NA,NA,2021-12-08 02:35:00
2021,12,8,2,15,190,5.1,NA,NA,NA,NA,NA,NA,23,NA,22,5.2,NA,NA,2021-12-08 02:15:00
2021,12,8,1,55,NA,3.1,6.2,NA,NA,NA,NA,NA,23,NA,22,5.2,NA,NA,2021-12-08 01:55:00
2021,12,8,1,35,NA,3.1,NA,NA,NA,NA,NA,NA,23,NA,22,4.3,NA,NA,2021-12-08 01:35:00
2021,12,8,1,15,NA,4.1,6.7,NA,NA,NA,NA,NA,23,NA,22,4.3,NA,NA,2021-12-08 01:15:00
2021,12,8,0,55,NA,2.6,7.2,NA,NA,NA,NA,NA,23,NA,22,6.1,NA,NA,2021-12-08 00:55:00
2021,12,8,0,35,180,3.6,NA,NA,NA,NA,NA,NA,23,NA,22,6.1,NA,NA,2021-12-08 00:35:00
2021,12,8,0,15,190,6.2,NA,NA,NA,NA,NA,NA,23,NA,22,7,NA,NA,2021-12-08 00:15:00
2021,12,7,23,55,190,6.2,NA,NA,NA,NA,NA,NA,24,NA,21,8.7,NA,NA,2021-12-07 23:55:00
2021,12,7,23,35,190,5.7,8.2,NA,NA,NA,NA,NA,24,NA,22,7.8,NA,NA,2021-12-07 23:35:00
2021,12,7,23,15,200,7.7,NA,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-07 23:15:00
2021,12,7,22,55,210,5.7,NA,NA,NA,NA,NA,NA,24,NA,21,8.7,NA,NA,2021-12-07 22:55:00
2021,12,7,22,35,210,5.7,NA,NA,NA,NA,NA,NA,24,NA,21,8.7,NA,NA,2021-12-07 22:35:00
2021,12,7,22,15,210,6.2,NA,NA,NA,NA,NA,NA,24,NA,21,7.8,NA,NA,2021-12-07 22:15:00
2021,12,7,21,55,200,5.7,NA,NA,NA,NA,NA,NA,24,NA,22,5.2,NA,NA,2021-12-07 21:55:00
2021,12,7,21,35,200,6.2,NA,NA,NA,NA,NA,NA,23,NA,22,4.3,NA,NA,2021-12-07 21:35:00
2021,12,7,21,15,200,6.7,NA,NA,NA,NA,NA,NA,24,NA,22,3.5,NA,NA,2021-12-07 21:15:00
2021,12,7,20,55,190,7.2,NA,NA,NA,NA,NA,NA,24,NA,22,4.3,NA,NA,2021-12-07 20:55:00
2021,12,7,20,35,190,6.7,NA,NA,NA,NA,NA,NA,24,NA,22,6.1,NA,NA,2021-12-07 20:35:00
2021,12,7,20,15,200,6.2,NA,NA,NA,NA,NA,NA,24,NA,22,7,NA,NA,2021-12-07 20:15:00
2021,12,7,19,55,200,6.2,NA,NA,NA,NA,NA,NA,24,NA,22,4.3,NA,NA,2021-12-07 19:55:00
2021,12,7,19,35,200,7.2,NA,NA,NA,NA,NA,NA,24,NA,22,3.5,NA,NA,2021-12-07 19:35:00
2021,12,7,19,15,210,7.2,NA,NA,NA,NA,NA,NA,24,NA,22,3.5,NA,NA,2021-12-07 19:15:00
2021,12,7,18,55,200,6.7,NA,NA,NA,NA,NA,NA,24,NA,22,3.5,NA,NA,2021-12-07 18:55:00
2021,12,7,18,35,210,6.7,NA,NA,NA,NA,NA,NA,24,NA,22,4.3,NA,NA,2021-12-07 18:35:00
2021,12,7,18,15,210,7.2,NA,NA,NA,NA,NA,NA,24,NA,22,4.3,NA,NA,2021-12-07 18:15:00
2021,12,7,17,55,200,6.7,NA,NA,NA,NA,NA,NA,24,NA,22,4.3,NA,NA,2021-12-07 17:55:00
2021,12,7,17,35,200,6.7,NA,NA,NA,NA,NA,NA,24,NA,22,3.5,NA,NA,2021-12-07 17:35:00
2021,12,7,17,15,200,6.7,NA,NA,NA,NA,NA,NA,24,NA,22,4.3,NA,NA,2021-12-07 17:15:00
2021,12,7,16,55,190,6.7,NA,NA,NA,NA,NA,NA,24,NA,22,3.5,NA,NA,2021-12-07 16:55:00
2021,12,7,16,35,190,7.2,NA,NA,NA,NA,NA,NA,24,NA,22,4.3,NA,NA,2021-12-07 16:35:00
2021,12,7,16,15,200,7.2,NA,NA,NA,NA,NA,NA,24,NA,22,5.2,NA,NA,2021-12-07 16:15:00
2021,12,7,15,55,190,5.1,NA,NA,NA,NA,NA,NA,24,NA,22,4.3,NA,NA,2021-12-07 15:55:00
2021,12,7,15,35,190,5.1,NA,NA,NA,NA,NA,NA,24,NA,22,4.3,NA,NA,2021-12-07 15:35:00
2021,12,7,15,15,200,4.1,NA,NA,NA,NA,NA,NA,24,NA,22,3.5,NA,NA,2021-12-07 15:15:00
2021,12,7,14,55,190,3.1,5.7,NA,NA,NA,NA,NA,24,NA,22,4.3,NA,NA,2021-12-07 14:55:00
2021,12,7,14,35,190,5.1,NA,NA,NA,NA,NA,NA,23,NA,22,5.2,NA,NA,2021-12-07 14:35:00
2021,12,7,14,15,190,5.1,NA,NA,NA,NA,NA,NA,23,NA,22,4.3,NA,NA,2021-12-07 14:15:00
2021,12,7,13,55,190,4.1,NA,NA,NA,NA,NA,NA,23,NA,22,3.5,NA,NA,2021-12-07 13:55:00
2021,12,7,13,35,180,3.1,NA,NA,NA,NA,NA,NA,23,NA,22,5.2,NA,NA,2021-12-07 13:35:00
2021,12,7,13,15,180,3.1,NA,NA,NA,NA,NA,NA,23,NA,22,5.2,NA,NA,2021-12-07 13:15:00
2021,12,7,12,55,180,3.6,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-07 12:55:00
2021,12,7,12,35,190,4.1,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-07 12:35:00
2021,12,7,12,15,190,4.1,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-07 12:15:00
2021,12,7,11,55,190,5.1,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-07 11:55:00
2021,12,7,11,35,210,5.1,NA,NA,NA,NA,NA,NA,23,NA,20,8.7,NA,NA,2021-12-07 11:35:00
2021,12,7,11,15,200,5.7,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-07 11:15:00
2021,12,7,10,55,200,7.2,NA,NA,NA,NA,NA,NA,23,NA,20,8.7,NA,NA,2021-12-07 10:55:00
2021,12,7,10,35,200,6.7,NA,NA,NA,NA,NA,NA,23,NA,20,8.7,NA,NA,2021-12-07 10:35:00
2021,12,7,10,15,200,5.7,NA,NA,NA,NA,NA,NA,23,NA,20,8.7,NA,NA,2021-12-07 10:15:00
2021,12,7,9,55,200,5.1,NA,NA,NA,NA,NA,NA,23,NA,20,8.7,NA,NA,2021-12-07 09:55:00
2021,12,7,9,35,180,4.6,NA,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-07 09:35:00
2021,12,7,9,15,180,3.1,NA,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-07 09:15:00
2021,12,7,8,55,150,5.1,NA,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-07 08:55:00
2021,12,7,8,35,150,4.6,NA,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-07 08:35:00
2021,12,7,8,15,150,5.1,NA,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-07 08:15:00
2021,12,7,7,55,140,5.1,NA,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-07 07:55:00
2021,12,7,7,35,140,5.7,NA,NA,NA,NA,NA,NA,22,NA,20,7.8,NA,NA,2021-12-07 07:35:00
2021,12,7,7,15,130,5.7,NA,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-07 07:15:00
2021,12,7,6,55,110,5.7,NA,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-07 06:55:00
2021,12,7,6,35,90,5.7,NA,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-07 06:35:00
2021,12,7,6,15,70,5.7,NA,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-07 06:15:00
2021,12,7,5,55,80,5.1,NA,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-07 05:55:00
2021,12,7,5,35,70,4.1,NA,NA,NA,NA,NA,NA,22,NA,20,8.7,NA,NA,2021-12-07 05:35:00
2021,12,7,5,15,60,4.6,NA,NA,NA,NA,NA,NA,21,NA,20,8.7,NA,NA,2021-12-07 05:15:00
2021,12,7,4,55,40,3.1,NA,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-07 04:55:00
