,YY,MM,DD,hh,mm,WDIR,WSPD,ATMP,DEWP,VIS,Date,Any Interpolated
453,917534.0,12.0,15.0,13.0,35.0,110.0,8.2,22.0,18.0,8.7,2021-12-15 13:35:00,Original Data
452,915513.0,12.0,15.0,13.0,55.0,100.0,8.8,22.0,18.0,8.7,2021-12-15 13:55:00,Original Data
451,913492.0,12.0,15.0,14.0,15.0,100.0,8.8,22.0,18.0,8.7,2021-12-15 14:15:00,Original Data
450,911471.0,12.0,15.0,14.0,35.0,100.0,8.2,22.0,19.0,8.7,2021-12-15 14:35:00,Original Data
449,909450.0,12.0,15.0,14.0,55.0,110.0,8.2,22.0,18.0,8.7,2021-12-15 14:55:00,Original Data
448,907429.0,12.0,15.0,15.0,15.0,100.0,8.2,22.0,19.0,8.7,2021-12-15 15:15:00,Original Data
447,905408.0,12.0,15.0,15.0,35.0,90.0,7.2,23.0,19.0,8.7,2021-12-15 15:35:00,Original Data
446,903387.0,12.0,15.0,15.0,55.0,100.0,7.7,22.0,19.0,8.7,2021-12-15 15:55:00,Original Data
445,901366.0,12.0,15.0,16.0,15.0,90.0,7.7,22.0,19.0,8.7,2021-12-15 16:15:00,Original Data
444,899345.0,12.0,15.0,16.0,35.0,90.0,6.7,22.0,19.0,8.7,2021-12-15 16:35:00,Original Data
443,897324.0,12.0,15.0,16.0,55.0,90.0,6.7,22.0,19.0,8.7,2021-12-15 16:55:00,Original Data
442,895303.0,12.0,15.0,17.0,15.0,100.0,8.2,23.0,19.0,8.7,2021-12-15 17:15:00,Original Data
441,893282.0,12.0,15.0,17.0,35.0,100.0,6.7,23.0,20.0,8.7,2021-12-15 17:35:00,Original Data
440,891261.0,12.0,15.0,17.0,55.0,120.0,7.2,23.0,20.0,8.7,2021-12-15 17:55:00,Original Data
439,889240.0,12.0,15.0,18.0,15.0,110.0,7.7,23.0,20.0,8.7,2021-12-15 18:15:00,Original Data
438,887219.0,12.0,15.0,18.0,35.0,120.0,7.2,23.0,20.0,8.7,2021-12-15 18:35:00,Original Data
437,885198.0,12.0,15.0,18.0,55.0,120.0,8.8,23.0,19.0,8.7,2021-12-15 18:55:00,Original Data
436,883177.0,12.0,15.0,19.0,15.0,120.0,8.2,23.0,20.0,8.7,2021-12-15 19:15:00,Original Data
435,881156.0,12.0,15.0,19.0,35.0,120.0,8.8,23.0,19.0,8.7,2021-12-15 19:35:00,Original Data
434,879135.0,12.0,15.0,19.0,55.0,120.0,8.8,23.0,19.0,8.7,2021-12-15 19:55:00,Original Data
433,877114.0,12.0,15.0,20.0,15.0,120.0,8.8,23.0,19.0,8.7,2021-12-15 20:15:00,Original Data
432,875093.0,12.0,15.0,20.0,35.0,120.0,8.8,23.0,19.0,8.7,2021-12-15 20:35:00,Original Data
431,873072.0,12.0,15.0,20.0,55.0,120.0,8.2,23.0,19.0,8.7,2021-12-15 20:55:00,Original Data
430,871051.0,12.0,15.0,21.0,15.0,120.0,8.2,23.0,19.0,8.7,2021-12-15 21:15:00,Original Data
429,869030.0,12.0,15.0,21.0,35.0,120.0,8.2,23.0,19.0,8.7,2021-12-15 21:35:00,Original Data
428,867009.0,12.0,15.0,21.0,55.0,110.0,8.8,23.0,19.0,8.7,2021-12-15 21:55:00,Original Data
427,864988.0,12.0,15.0,22.0,15.0,110.0,8.8,23.0,19.0,8.7,2021-12-15 22:15:00,Original Data
426,862967.0,12.0,15.0,22.0,35.0,120.0,8.8,22.0,19.0,8.7,2021-12-15 22:35:00,Original Data
425,860946.0,12.0,15.0,22.0,55.0,110.0,8.8,22.0,19.0,8.7,2021-12-15 22:55:00,Original Data
424,858925.0,12.0,15.0,23.0,15.0,110.0,8.8,22.0,19.0,8.7,2021-12-15 23:15:00,Original Data
423,856904.0,12.0,15.0,23.0,35.0,110.0,8.2,23.0,19.0,8.7,2021-12-15 23:35:00,Original Data
422,854883.0,12.0,15.0,23.0,55.0,110.0,7.7,23.0,19.0,8.7,2021-12-15 23:55:00,Original Data
421,852862.0,12.0,16.0,0.0,15.0,130.0,7.7,23.0,19.0,8.7,2021-12-16 00:15:00,Original Data
420,850841.0,12.0,16.0,0.0,35.0,120.0,7.7,23.0,19.0,8.7,2021-12-16 00:35:00,Original Data
419,848820.0,12.0,16.0,0.0,55.0,130.0,7.2,22.0,19.0,8.7,2021-12-16 00:55:00,Original Data
418,846799.0,12.0,16.0,1.0,15.0,120.0,7.7,23.0,19.0,8.7,2021-12-16 01:15:00,Original Data
417,844778.0,12.0,16.0,1.0,35.0,110.0,8.2,23.0,19.0,8.7,2021-12-16 01:35:00,Original Data
416,842757.0,12.0,16.0,1.0,55.0,100.0,9.3,22.0,19.0,8.7,2021-12-16 01:55:00,Original Data
415,840736.0,12.0,16.0,2.0,15.0,110.0,8.2,22.0,19.0,7.0,2021-12-16 02:15:00,Original Data
414,838715.0,12.0,16.0,2.0,35.0,120.0,8.8,22.0,19.0,8.7,2021-12-16 02:35:00,Original Data
413,836694.0,12.0,16.0,2.0,55.0,120.0,8.8,22.0,19.0,8.7,2021-12-16 02:55:00,Original Data
412,834673.0,12.0,16.0,3.0,15.0,120.0,8.8,22.0,19.0,8.7,2021-12-16 03:15:00,Original Data
411,832652.0,12.0,16.0,3.0,35.0,120.0,9.8,22.0,19.0,8.7,2021-12-16 03:35:00,Original Data
410,830631.0,12.0,16.0,3.0,55.0,130.0,9.8,22.0,19.0,8.7,2021-12-16 03:55:00,Original Data
409,828610.0,12.0,16.0,4.0,15.0,120.0,9.8,22.0,19.0,8.7,2021-12-16 04:15:00,Original Data
408,826589.0,12.0,16.0,4.0,35.0,130.0,9.3,22.0,19.0,8.7,2021-12-16 04:35:00,Original Data
407,824568.0,12.0,16.0,4.0,55.0,130.0,8.8,22.0,19.0,8.7,2021-12-16 04:55:00,Original Data
406,822547.0,12.0,16.0,5.0,15.0,120.0,8.8,22.0,19.0,8.7,2021-12-16 05:15:00,Original Data
405,820526.0,12.0,16.0,5.0,35.0,130.0,9.3,22.0,19.0,8.7,2021-12-16 05:35:00,Original Data
404,818505.0,12.0,16.0,5.0,55.0,130.0,9.3,22.0,19.0,8.7,2021-12-16 05:55:00,Original Data
403,816484.0,12.0,16.0,6.0,15.0,120.0,9.3,22.0,19.0,8.7,2021-12-16 06:15:00,Original Data
402,814463.0,12.0,16.0,6.0,35.0,120.0,8.8,22.0,19.0,8.7,2021-12-16 06:35:00,Original Data
401,812442.0,12.0,16.0,6.0,55.0,120.0,8.8,22.0,19.0,8.7,2021-12-16 06:55:00,Original Data
400,810421.0,12.0,16.0,7.0,15.0,120.0,9.3,22.0,19.0,8.7,2021-12-16 07:15:00,Original Data
399,808400.0,12.0,16.0,7.0,35.0,120.0,8.8,22.0,19.0,8.7,2021-12-16 07:35:00,Original Data
398,806379.0,12.0,16.0,7.0,55.0,130.0,7.2,22.0,19.0,8.7,2021-12-16 07:55:00,Original Data
397,804358.0,12.0,16.0,8.0,15.0,130.0,8.2,22.0,18.0,8.7,2021-12-16 08:15:00,Original Data
396,802337.0,12.0,16.0,8.0,35.0,130.0,7.2,22.0,18.0,8.7,2021-12-16 08:35:00,Original Data
395,800316.0,12.0,16.0,8.0,55.0,130.0,6.7,22.0,18.0,8.7,2021-12-16 08:55:00,Original Data
394,798295.0,12.0,16.0,9.0,15.0,130.0,7.2,22.0,19.0,8.7,2021-12-16 09:15:00,Original Data
393,796274.0,12.0,16.0,9.0,35.0,130.0,6.7,22.0,19.0,8.7,2021-12-16 09:35:00,Original Data
392,794253.0,12.0,16.0,9.0,55.0,140.0,5.7,22.0,19.0,8.7,2021-12-16 09:55:00,Original Data
391,792232.0,12.0,16.0,10.0,15.0,130.0,6.7,23.0,18.0,8.7,2021-12-16 10:15:00,Original Data
390,790211.0,12.0,16.0,10.0,35.0,140.0,6.2,23.0,19.0,8.7,2021-12-16 10:35:00,Original Data
389,788190.0,12.0,16.0,10.0,55.0,140.0,5.7,22.0,19.0,8.7,2021-12-16 10:55:00,Original Data
388,786169.0,12.0,16.0,11.0,15.0,140.0,5.1,22.0,19.0,8.7,2021-12-16 11:15:00,Original Data
387,784148.0,12.0,16.0,11.0,35.0,140.0,5.1,22.0,19.0,8.7,2021-12-16 11:35:00,Original Data
386,782127.0,12.0,16.0,11.0,55.0,130.0,6.2,23.0,19.0,8.7,2021-12-16 11:55:00,Original Data
385,780106.0,12.0,16.0,12.0,15.0,140.0,6.7,23.0,19.0,8.7,2021-12-16 12:15:00,Original Data
384,778085.0,12.0,16.0,12.0,35.0,130.0,5.7,23.0,19.0,8.7,2021-12-16 12:35:00,Original Data
383,776064.0,12.0,16.0,12.0,55.0,130.0,5.1,23.0,19.0,8.7,2021-12-16 12:55:00,Original Data
382,774043.0,12.0,16.0,13.0,15.0,130.0,5.1,23.0,20.0,8.7,2021-12-16 13:15:00,Original Data
381,772022.0,12.0,16.0,13.0,35.0,120.0,6.7,23.0,20.0,8.7,2021-12-16 13:35:00,Original Data
380,770001.0,12.0,16.0,13.0,55.0,130.0,6.2,23.0,20.0,8.7,2021-12-16 13:55:00,Original Data
379,767980.0,12.0,16.0,14.0,15.0,140.0,5.1,23.0,19.0,8.7,2021-12-16 14:15:00,Original Data
378,765959.0,12.0,16.0,14.0,35.0,140.0,4.6,23.0,19.0,8.7,2021-12-16 14:35:00,Original Data
377,763938.0,12.0,16.0,14.0,55.0,130.0,4.1,23.0,19.0,8.7,2021-12-16 14:55:00,Original Data
376,761917.0,12.0,16.0,15.0,15.0,130.0,5.7,23.0,20.0,8.7,2021-12-16 15:15:00,Original Data
375,759896.0,12.0,16.0,15.0,35.0,130.0,5.7,23.0,20.0,8.7,2021-12-16 15:35:00,Original Data
374,757875.0,12.0,16.0,15.0,55.0,130.0,5.1,23.0,19.0,8.7,2021-12-16 15:55:00,Original Data
373,755854.0,12.0,16.0,16.0,15.0,130.0,4.6,23.0,19.0,8.7,2021-12-16 16:15:00,Original Data
372,753833.0,12.0,16.0,16.0,35.0,130.0,4.1,23.0,19.0,8.7,2021-12-16 16:35:00,Original Data
371,751812.0,12.0,16.0,16.0,55.0,120.0,4.6,23.0,20.0,8.7,2021-12-16 16:55:00,Original Data
370,749791.0,12.0,16.0,17.0,15.0,120.0,4.1,23.0,20.0,8.7,2021-12-16 17:15:00,Original Data
369,747770.0,12.0,16.0,17.0,35.0,130.0,3.6,23.0,20.0,8.7,2021-12-16 17:35:00,Original Data
368,745749.0,12.0,16.0,17.0,55.0,140.0,3.1,23.0,20.0,8.7,2021-12-16 17:55:00,Original Data
367,743728.0,12.0,16.0,18.0,15.0,120.0,3.6,23.0,20.0,8.7,2021-12-16 18:15:00,Original Data
366,741707.0,12.0,16.0,18.0,35.0,90.0,2.6,23.0,20.0,8.7,2021-12-16 18:35:00,Original Data
365,739686.0,12.0,16.0,18.0,55.0,70.0,2.1,23.0,20.0,8.7,2021-12-16 18:55:00,Original Data
364,737665.0,12.0,16.0,19.0,15.0,60.0,2.6,23.0,20.0,8.7,2021-12-16 19:15:00,Original Data
363,735644.0,12.0,16.0,19.0,35.0,110.0,2.6,23.0,20.0,8.7,2021-12-16 19:35:00,Original Data
362,733623.0,12.0,16.0,19.0,55.0,90.0,3.6,23.0,20.0,8.7,2021-12-16 19:55:00,Original Data
361,731602.0,12.0,16.0,20.0,15.0,80.0,4.1,23.0,21.0,8.7,2021-12-16 20:15:00,Original Data
360,729581.0,12.0,16.0,20.0,35.0,80.0,4.1,23.0,20.0,8.7,2021-12-16 20:35:00,Original Data
359,727560.0,12.0,16.0,20.0,55.0,70.0,4.1,23.0,20.0,8.7,2021-12-16 20:55:00,Original Data
358,725539.0,12.0,16.0,21.0,15.0,70.0,4.6,23.0,21.0,8.7,2021-12-16 21:15:00,Original Data
357,723518.0,12.0,16.0,21.0,35.0,70.0,5.1,23.0,21.0,8.7,2021-12-16 21:35:00,Original Data
356,721497.0,12.0,16.0,21.0,55.0,70.0,5.7,23.0,21.0,8.7,2021-12-16 21:55:00,Original Data
355,719476.0,12.0,16.0,22.0,15.0,70.0,5.7,23.0,21.0,8.7,2021-12-16 22:15:00,Original Data
354,717455.0,12.0,16.0,22.0,35.0,90.0,5.7,23.0,20.0,8.7,2021-12-16 22:35:00,Original Data
353,715434.0,12.0,16.0,22.0,55.0,90.0,5.7,23.0,21.0,8.7,2021-12-16 22:55:00,Original Data
352,713413.0,12.0,16.0,23.0,15.0,80.0,5.7,23.0,21.0,8.7,2021-12-16 23:15:00,Original Data
351,711392.0,12.0,16.0,23.0,35.0,80.0,5.7,23.0,21.0,8.7,2021-12-16 23:35:00,Original Data
350,709371.0,12.0,16.0,23.0,55.0,70.0,5.1,23.0,21.0,8.7,2021-12-16 23:55:00,Original Data
349,707350.0,12.0,17.0,0.0,15.0,70.0,5.7,23.0,21.0,8.7,2021-12-17 00:15:00,Original Data
348,705329.0,12.0,17.0,0.0,35.0,80.0,6.2,23.0,21.0,8.7,2021-12-17 00:35:00,Original Data
347,703308.0,12.0,17.0,0.0,55.0,80.0,6.7,23.0,21.0,8.7,2021-12-17 00:55:00,Original Data
346,701287.0,12.0,17.0,1.0,15.0,80.0,6.7,23.0,21.0,8.7,2021-12-17 01:15:00,Original Data
345,699266.0,12.0,17.0,1.0,35.0,80.0,6.7,23.0,21.0,8.7,2021-12-17 01:35:00,Original Data
344,697245.0,12.0,17.0,1.0,55.0,90.0,6.7,23.0,21.0,8.7,2021-12-17 01:55:00,Original Data
343,695224.0,12.0,17.0,2.0,15.0,80.0,6.7,23.0,21.0,8.7,2021-12-17 02:15:00,Original Data
342,693203.0,12.0,17.0,2.0,35.0,70.0,6.7,23.0,21.0,8.7,2021-12-17 02:35:00,Original Data
341,691182.0,12.0,17.0,2.0,55.0,80.0,6.2,23.0,21.0,8.7,2021-12-17 02:55:00,Original Data
340,689161.0,12.0,17.0,3.0,15.0,80.0,7.2,23.0,21.0,8.7,2021-12-17 03:15:00,Original Data
339,687140.0,12.0,17.0,3.0,35.0,80.0,7.7,23.0,21.0,8.7,2021-12-17 03:35:00,Original Data
338,685119.0,12.0,17.0,3.0,55.0,90.0,7.2,23.0,21.0,8.7,2021-12-17 03:55:00,Original Data
337,683098.0,12.0,17.0,4.0,15.0,100.0,8.2,23.0,21.0,8.7,2021-12-17 04:15:00,Original Data
336,681077.0,12.0,17.0,4.0,35.0,90.0,6.7,23.0,21.0,8.7,2021-12-17 04:35:00,Original Data
335,679056.0,12.0,17.0,4.0,55.0,90.0,6.7,23.0,21.0,8.7,2021-12-17 04:55:00,Original Data
334,677035.0,12.0,17.0,5.0,15.0,100.0,7.2,23.0,21.0,8.7,2021-12-17 05:15:00,Original Data
333,675014.0,12.0,17.0,5.0,35.0,100.0,6.2,23.0,21.0,8.7,2021-12-17 05:35:00,Original Data
332,672993.0,12.0,17.0,5.0,55.0,90.0,6.2,23.0,22.0,8.7,2021-12-17 05:55:00,Original Data
331,670972.0,12.0,17.0,6.0,15.0,90.0,6.2,23.0,22.0,8.7,2021-12-17 06:15:00,Original Data
330,668951.0,12.0,17.0,6.0,35.0,90.0,6.2,23.0,22.0,8.7,2021-12-17 06:35:00,Original Data
329,666930.0,12.0,17.0,6.0,55.0,100.0,7.2,23.0,21.0,8.7,2021-12-17 06:55:00,Original Data
328,664909.0,12.0,17.0,7.0,15.0,90.0,6.7,23.0,21.0,8.7,2021-12-17 07:15:00,Original Data
327,662888.0,12.0,17.0,7.0,35.0,100.0,6.7,23.0,22.0,8.7,2021-12-17 07:35:00,Original Data
326,660867.0,12.0,17.0,7.0,55.0,90.0,7.2,23.0,22.0,8.7,2021-12-17 07:55:00,Original Data
325,658846.0,12.0,17.0,8.0,15.0,90.0,6.7,23.0,22.0,8.7,2021-12-17 08:15:00,Original Data
324,656825.0,12.0,17.0,8.0,35.0,110.0,7.2,23.0,22.0,7.8,2021-12-17 08:35:00,Original Data
323,654804.0,12.0,17.0,8.0,55.0,100.0,8.2,23.0,22.0,6.1,2021-12-17 08:55:00,Original Data
322,652783.0,12.0,17.0,9.0,15.0,100.0,8.2,23.0,22.0,6.1,2021-12-17 09:15:00,Original Data
321,650762.0,12.0,17.0,9.0,35.0,110.0,8.2,23.0,22.0,6.1,2021-12-17 09:35:00,Original Data
320,648741.0,12.0,17.0,9.0,55.0,110.0,8.2,23.0,22.0,5.2,2021-12-17 09:55:00,Original Data
319,646720.0,12.0,17.0,10.0,15.0,100.0,9.3,23.0,22.0,5.2,2021-12-17 10:15:00,Original Data
318,644699.0,12.0,17.0,10.0,35.0,100.0,8.8,23.0,22.0,6.1,2021-12-17 10:35:00,Original Data
317,642678.0,12.0,17.0,10.0,55.0,110.0,9.3,23.0,22.0,6.1,2021-12-17 10:55:00,Original Data
316,640657.0,12.0,17.0,11.0,15.0,100.0,8.2,23.0,22.0,4.3,2021-12-17 11:15:00,Original Data
315,638636.0,12.0,17.0,11.0,35.0,130.0,7.7,23.0,21.0,1.1,2021-12-17 11:35:00,Original Data
314,636615.0,12.0,17.0,11.0,55.0,120.0,10.3,23.0,22.0,4.3,2021-12-17 11:55:00,Original Data
313,634594.0,12.0,17.0,12.0,15.0,130.0,10.8,22.0,21.0,0.9,2021-12-17 12:15:00,Original Data
312,632573.0,12.0,17.0,12.0,35.0,130.0,8.2,22.0,21.0,1.1,2021-12-17 12:35:00,Original Data
311,630552.0,12.0,17.0,12.0,55.0,110.0,6.7,22.0,21.0,6.1,2021-12-17 12:55:00,Original Data
310,628531.0,12.0,17.0,13.0,15.0,150.0,5.7,23.0,22.0,7.8,2021-12-17 13:15:00,Original Data
309,626510.0,12.0,17.0,13.0,35.0,140.0,7.7,23.0,22.0,6.1,2021-12-17 13:35:00,Original Data
308,624489.0,12.0,17.0,13.0,55.0,130.0,6.7,23.0,22.0,7.0,2021-12-17 13:55:00,Original Data
307,622468.0,12.0,17.0,14.0,15.0,140.0,8.2,22.0,20.0,7.8,2021-12-17 14:15:00,Original Data
306,620447.0,12.0,17.0,14.0,35.0,140.0,9.8,22.0,21.0,6.1,2021-12-17 14:35:00,Original Data
305,618426.0,12.0,17.0,14.0,55.0,150.0,11.8,23.0,21.0,5.2,2021-12-17 14:55:00,Original Data
304,616405.0,12.0,17.0,15.0,15.0,150.0,11.3,23.0,20.0,8.7,2021-12-17 15:15:00,Original Data
303,614384.0,12.0,17.0,15.0,35.0,150.0,8.8,23.0,20.0,8.7,2021-12-17 15:35:00,Original Data
302,612363.0,12.0,17.0,15.0,55.0,150.0,9.8,23.0,20.0,8.7,2021-12-17 15:55:00,Original Data
301,610342.0,12.0,17.0,16.0,15.0,140.0,9.8,23.0,20.0,8.7,2021-12-17 16:15:00,Original Data
300,608321.0,12.0,17.0,16.0,35.0,150.0,9.3,23.0,21.0,8.7,2021-12-17 16:35:00,Original Data
299,606300.0,12.0,17.0,16.0,55.0,140.0,9.3,23.0,21.0,8.7,2021-12-17 16:55:00,Original Data
298,604279.0,12.0,17.0,17.0,15.0,140.0,10.3,23.0,21.0,8.7,2021-12-17 17:15:00,Original Data
297,602258.0,12.0,17.0,17.0,35.0,140.0,8.2,23.0,21.0,7.8,2021-12-17 17:35:00,Original Data
296,600237.0,12.0,17.0,17.0,55.0,140.0,7.7,23.0,21.0,6.1,2021-12-17 17:55:00,Original Data
295,598216.0,12.0,17.0,18.0,15.0,150.0,7.7,23.0,22.0,6.1,2021-12-17 18:15:00,Original Data
294,596195.0,12.0,17.0,18.0,35.0,140.0,6.7,23.0,21.0,7.8,2021-12-17 18:35:00,Original Data
293,594174.0,12.0,17.0,18.0,55.0,140.0,7.7,23.0,22.0,3.5,2021-12-17 18:55:00,Original Data
292,592153.0,12.0,17.0,19.0,15.0,150.0,6.7,23.0,22.0,3.5,2021-12-17 19:15:00,Original Data
291,590132.0,12.0,17.0,19.0,35.0,140.0,6.7,23.0,22.0,4.3,2021-12-17 19:35:00,Original Data
290,588111.0,12.0,17.0,19.0,55.0,140.0,6.7,23.0,22.0,7.8,2021-12-17 19:55:00,Original Data
289,586090.0,12.0,17.0,20.0,15.0,140.0,7.7,23.0,22.0,7.0,2021-12-17 20:15:00,Original Data
288,584069.0,12.0,17.0,20.0,35.0,150.0,7.7,23.0,22.0,6.1,2021-12-17 20:35:00,Original Data
287,582048.0,12.0,17.0,20.0,55.0,140.0,6.7,23.0,22.0,2.6,2021-12-17 20:55:00,Original Data
286,580027.0,12.0,17.0,21.0,15.0,150.0,7.2,23.0,22.0,4.3,2021-12-17 21:15:00,Original Data
285,578006.0,12.0,17.0,21.0,35.0,150.0,6.7,23.0,22.0,5.2,2021-12-17 21:35:00,Original Data
284,575985.0,12.0,17.0,21.0,55.0,150.0,6.7,23.0,22.0,5.2,2021-12-17 21:55:00,Original Data
283,573964.0,12.0,17.0,22.0,15.0,150.0,6.7,23.0,22.0,3.5,2021-12-17 22:15:00,Original Data
282,571943.0,12.0,17.0,22.0,35.0,150.0,6.7,23.0,22.0,3.5,2021-12-17 22:35:00,Original Data
281,569922.0,12.0,17.0,22.0,55.0,140.0,6.7,23.0,22.0,3.5,2021-12-17 22:55:00,Original Data
280,567901.0,12.0,17.0,23.0,15.0,150.0,6.2,23.0,22.0,2.6,2021-12-17 23:15:00,Original Data
279,565880.0,12.0,17.0,23.0,35.0,140.0,6.7,23.0,22.0,3.5,2021-12-17 23:35:00,Original Data
278,563859.0,12.0,17.0,23.0,55.0,140.0,7.2,23.0,22.0,3.5,2021-12-17 23:55:00,Original Data
277,561838.0,12.0,18.0,0.0,15.0,140.0,7.7,23.0,22.0,3.5,2021-12-18 00:15:00,Original Data
276,559817.0,12.0,18.0,0.0,35.0,140.0,7.2,23.0,22.0,3.5,2021-12-18 00:35:00,Original Data
275,557796.0,12.0,18.0,0.0,55.0,140.0,7.7,23.0,22.0,3.5,2021-12-18 00:55:00,Original Data
274,555775.0,12.0,18.0,1.0,15.0,140.0,7.2,23.0,22.0,3.5,2021-12-18 01:15:00,Original Data
273,553754.0,12.0,18.0,1.0,35.0,140.0,6.7,23.0,22.0,3.5,2021-12-18 01:35:00,Original Data
272,551733.0,12.0,18.0,1.0,55.0,150.0,6.7,23.0,22.0,7.8,2021-12-18 01:55:00,Original Data
271,549712.0,12.0,18.0,2.0,15.0,140.0,6.7,23.0,22.0,7.8,2021-12-18 02:15:00,Original Data
270,547691.0,12.0,18.0,2.0,35.0,140.0,6.7,23.0,22.0,5.2,2021-12-18 02:35:00,Original Data
269,545670.0,12.0,18.0,2.0,55.0,150.0,6.2,23.0,22.0,3.5,2021-12-18 02:55:00,Original Data
268,543649.0,12.0,18.0,3.0,15.0,140.0,8.2,23.0,23.0,2.6,2021-12-18 03:15:00,Original Data
267,541628.0,12.0,18.0,3.0,35.0,140.0,8.2,23.0,22.0,3.5,2021-12-18 03:35:00,Original Data
266,539607.0,12.0,18.0,3.0,55.0,140.0,8.2,23.0,22.0,3.5,2021-12-18 03:55:00,Original Data
265,537586.0,12.0,18.0,4.0,15.0,140.0,6.7,23.0,22.0,3.5,2021-12-18 04:15:00,Original Data
264,535565.0,12.0,18.0,4.0,35.0,140.0,7.7,23.0,22.0,6.1,2021-12-18 04:35:00,Original Data
263,533544.0,12.0,18.0,4.0,55.0,150.0,8.2,23.0,22.0,6.1,2021-12-18 04:55:00,Original Data
262,531523.0,12.0,18.0,5.0,15.0,150.0,6.2,23.0,22.0,7.8,2021-12-18 05:15:00,Original Data
261,529502.0,12.0,18.0,5.0,35.0,150.0,7.7,23.0,22.0,7.0,2021-12-18 05:35:00,Original Data
260,527481.0,12.0,18.0,5.0,55.0,150.0,6.2,23.0,22.0,6.1,2021-12-18 05:55:00,Original Data
259,525460.0,12.0,18.0,6.0,15.0,150.0,6.2,23.0,22.0,7.8,2021-12-18 06:15:00,Original Data
258,523439.0,12.0,18.0,6.0,35.0,150.0,6.2,23.0,22.0,7.8,2021-12-18 06:35:00,Original Data
257,521418.0,12.0,18.0,6.0,55.0,160.0,6.2,23.0,22.0,8.7,2021-12-18 06:55:00,Original Data
256,519397.0,12.0,18.0,7.0,15.0,160.0,5.1,23.0,22.0,8.7,2021-12-18 07:15:00,Original Data
255,517376.0,12.0,18.0,7.0,35.0,150.0,6.2,23.0,22.0,8.7,2021-12-18 07:35:00,Original Data
254,515355.0,12.0,18.0,7.0,55.0,160.0,5.1,23.0,22.0,8.7,2021-12-18 07:55:00,Original Data
253,513334.0,12.0,18.0,8.0,15.0,160.0,6.2,23.0,22.0,8.7,2021-12-18 08:15:00,Original Data
252,511313.0,12.0,18.0,8.0,35.0,160.0,6.2,23.0,22.0,8.7,2021-12-18 08:35:00,Original Data
251,509292.0,12.0,18.0,8.0,55.0,170.0,5.1,23.0,22.0,8.7,2021-12-18 08:55:00,Original Data
250,507271.0,12.0,18.0,9.0,15.0,160.0,4.1,23.0,22.0,7.0,2021-12-18 09:15:00,Original Data
249,505250.0,12.0,18.0,9.0,35.0,150.0,5.1,23.0,22.0,6.1,2021-12-18 09:35:00,Original Data
248,503229.0,12.0,18.0,9.0,55.0,160.0,6.7,23.0,22.0,7.0,2021-12-18 09:55:00,Original Data
247,501208.0,12.0,18.0,10.0,15.0,160.0,4.6,23.0,22.0,8.7,2021-12-18 10:15:00,Original Data
246,499187.0,12.0,18.0,10.0,35.0,150.0,5.1,23.0,22.0,7.8,2021-12-18 10:35:00,Original Data
245,497166.0,12.0,18.0,10.0,55.0,150.0,6.2,23.0,22.0,5.2,2021-12-18 10:55:00,Original Data
244,495145.0,12.0,18.0,11.0,15.0,160.0,5.7,23.0,22.0,5.2,2021-12-18 11:15:00,Original Data
243,493124.0,12.0,18.0,11.0,35.0,160.0,6.2,23.0,22.0,4.3,2021-12-18 11:35:00,Original Data
242,491103.0,12.0,18.0,11.0,55.0,170.0,5.1,23.0,22.0,5.2,2021-12-18 11:55:00,Original Data
241,489082.0,12.0,18.0,12.0,15.0,160.0,5.7,23.0,22.0,4.3,2021-12-18 12:15:00,Original Data
240,487061.0,12.0,18.0,12.0,35.0,170.0,5.1,23.0,22.0,4.3,2021-12-18 12:35:00,Original Data
239,485040.0,12.0,18.0,12.0,55.0,170.0,5.7,23.0,22.0,4.3,2021-12-18 12:55:00,Original Data
238,483019.0,12.0,18.0,13.0,15.0,160.0,5.7,23.0,22.0,3.5,2021-12-18 13:15:00,Original Data
237,480998.0,12.0,18.0,13.0,35.0,150.0,6.7,23.0,22.0,3.5,2021-12-18 13:35:00,Original Data
236,478977.0,12.0,18.0,13.0,55.0,160.0,5.1,24.0,22.0,5.2,2021-12-18 13:55:00,Original Data
235,476956.0,12.0,18.0,14.0,15.0,150.0,6.7,24.0,22.0,5.2,2021-12-18 14:15:00,Original Data
234,474935.0,12.0,18.0,14.0,35.0,150.0,7.2,24.0,23.0,4.3,2021-12-18 14:35:00,Original Data
233,472914.0,12.0,18.0,14.0,55.0,160.0,5.7,24.0,23.0,3.5,2021-12-18 14:55:00,Original Data
232,470893.0,12.0,18.0,15.0,15.0,150.0,5.7,24.0,23.0,3.5,2021-12-18 15:15:00,Original Data
231,468872.0,12.0,18.0,15.0,35.0,150.0,6.2,24.0,23.0,4.3,2021-12-18 15:35:00,Original Data
230,466851.0,12.0,18.0,15.0,55.0,150.0,6.2,24.0,22.0,4.3,2021-12-18 15:55:00,Original Data
229,464830.0,12.0,18.0,16.0,15.0,150.0,6.2,24.0,22.0,6.1,2021-12-18 16:15:00,Original Data
228,462809.0,12.0,18.0,16.0,35.0,150.0,6.7,24.0,22.0,5.2,2021-12-18 16:35:00,Original Data
227,460788.0,12.0,18.0,16.0,55.0,150.0,6.2,24.0,22.0,4.3,2021-12-18 16:55:00,Original Data
226,458767.0,12.0,18.0,17.0,15.0,160.0,5.1,24.0,22.0,4.3,2021-12-18 17:15:00,Original Data
